created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,
"Thu Jan 18 03:10:11 +0000 2024;1747818638826975588;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/f1O6WA8ae8"";0;0;0;0;in;1720440533158371328;1747818638826975588;ElanNishat82735;https://twitter.com/ElanNishat82735/status/1747818638826975588",,,,,,,,
"Thu Jan 18 03:10:11 +0000 2024;1747818638751441080;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/Mw3f4D3NDL"";0;0;0;0;in;1720440477223108608;1747818638751441080;BehrensMcm10360;https://twitter.com/BehrensMcm10360/status/1747818638751441080",,,,,,,,,
"Thu Jan 18 03:10:11 +0000 2024;1747818638701187433;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/8w66wAxZkC"";0;0;0;0;in;1720440854949560321;1747818638701187433;CallanderT48433;https://twitter.com/CallanderT48433/status/1747818638701187433",,,,,,,,,
"Thu Jan 18 03:10:11 +0000 2024;1747818638688563661;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1720440935849263104;1747818638688563661;ChefIzumi34020;https://twitter.com/ChefIzumi34020/status/1747818638688563661",,,,,,,,,
"Thu Jan 18 03:10:11 +0000 2024;1747818638617260243;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/X8ikltsLzr"";0;0;0;0;in;1720440950181224448;1747818638617260243;IngeborgL99539;https://twitter.com/IngeborgL99539/status/1747818638617260243",,,,,,,,
"Thu Jan 18 03:10:11 +0000 2024;1747818638613115188;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/5obfmCVvCc"";0;0;0;0;in;1720440822640852992;1747818638613115188;AbarcaCasc46274;https://twitter.com/AbarcaCasc46274/status/1747818638613115188",,,,,,,,
"Thu Jan 18 03:08:48 +0000 2024;1747818293904420923;""@xhomelander @ganjarpranowo @aniesbaswedan @mohmahfudmd @prabowo Sepertinya yg diundang cuma Anies doang",," klo pak Ganjar diundang pasti beliau akan datang untuk berdialog."";0;0;0;0;in;732256173252976640;1747807443223212481;bung_pras;https://twitter.com/bung_pras/status/1747818293904420923",,,,,,,
"Thu Jan 18 03:06:08 +0000 2024;1747817620785844484;""@ike_hw71 @bawaslu_RI Dulu jokowi jg dianggap boneka megawati", anies boneka nya surya paloh, ganjar sekarang bonekanya megawati," trus siapa yg dianggap bukan boneka???"";0;0;0;0;in;1667153383512489984;1747440811401413037;Prasugiyanto;https://twitter.com/Prasugiyanto/status/1747817620785844484",,,,,,
"Thu Jan 18 03:05:12 +0000 2024;1747817386713981030;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/k90SlYZBzO"";0;0;0;0;in;1724786568525922304;1747817386713981030;LElmers5621;https://twitter.com/LElmers5621/status/1747817386713981030",,,,,,,,,
"Thu Jan 18 03:05:12 +0000 2024;1747817386609172641;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1737767863136497665;1747817386609172641;NadiaReyno30724;https://twitter.com/NadiaReyno30724/status/1747817386609172641",,,,,,,,,
"Thu Jan 18 03:05:12 +0000 2024;1747817386571382867;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/SUbi4tGxry"";0;0;0;0;in;1737765420705140736;1747817386571382867;CantuAidan42400;https://twitter.com/CantuAidan42400/status/1747817386571382867",,,,,,,,,
"Thu Jan 18 03:05:12 +0000 2024;1747817386231706091;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/pGQDsEmeib"";0;0;0;0;in;1737764421257072640;1747817386231706091;LillyGordo64327;https://twitter.com/LillyGordo64327/status/1747817386231706091",,,,,,,,
"Thu Jan 18 03:05:11 +0000 2024;1747817381244580079;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/zITScaXqBZ"";0;0;0;0;in;1721045393373327360;1747817381244580079;CorneBali52614;https://twitter.com/CorneBali52614/status/1747817381244580079",,,,,,,,,
"Thu Jan 18 03:05:11 +0000 2024;1747817380732948732;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/cTMsRp3qL0"";0;0;0;0;in;1721045394539364352;1747817380732948732;KobusParro23354;https://twitter.com/KobusParro23354/status/1747817380732948732",,,,,,,,
"Thu Jan 18 03:05:11 +0000 2024;1747817380615528833;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/GH3Mhb2PUh"";0;0;0;0;in;1720440435154329600;1747817380615528833;ClaypoolP75688;https://twitter.com/ClaypoolP75688/status/1747817380615528833",,,,,,,,
"Thu Jan 18 03:05:11 +0000 2024;1747817380607127869;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1720440353210150912;1747817380607127869;KemperSept81900;https://twitter.com/KemperSept81900/status/1747817380607127869",,,,,,,,,
"Thu Jan 18 03:05:11 +0000 2024;1747817380560928812;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/6OidT4pwNM"";0;0;0;0;in;1720440935849263104;1747817380560928812;ChefIzumi34020;https://twitter.com/ChefIzumi34020/status/1747817380560928812",,,,,,,,,
"Thu Jan 18 03:05:11 +0000 2024;1747817380456100321;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/CsFzhL7uhU"";0;0;0;0;in;1720440698904727553;1747817380456100321;FionPickfo96868;https://twitter.com/FionPickfo96868/status/1747817380456100321",,,,,,,,
"Thu Jan 18 03:05:11 +0000 2024;1747817380435112213;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1720440950181224448;1747817380435112213;IngeborgL99539;https://twitter.com/IngeborgL99539/status/1747817380435112213",,,,,,,,,
"Thu Jan 18 03:05:11 +0000 2024;1747817380422594607;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/lFl11Nw8GI"";0;0;0;0;in;1720440817238544384;1747817380422594607;NeubauerSe22654;https://twitter.com/NeubauerSe22654/status/1747817380422594607",,,,,,,,
"Thu Jan 18 03:01:09 +0000 2024;1747816368588910836;""@cinnamoncoded setuju banget kak sebagai orang yang dulu dukung prabowo sebelum diumumin gibran", aku nggak suka banget sama ganjar n bener bener kekeh sm prabs," bahkan papa milih anies aja aku kek ??? papa yakin pilih anies ??? tp skrg setelah ada gibran dan nonton debat aku malah 😅😅😅 bye 02"";0;1;0;5;in;1496140760143777793;1747615548618547474;sleepybachira;https://twitter.com/sleepybachira/status/1747816368588910836",,,,,,,
"Thu Jan 18 03:00:35 +0000 2024;1747816223109193952;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/TI9DflWmDE"";0;0;0;0;in;1724787600903524352;1747816223109193952;MitchellCh36585;https://twitter.com/MitchellCh36585/status/1747816223109193952",,,,,,,,,
"Thu Jan 18 03:00:33 +0000 2024;1747816218474487965;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/0847mqcriK"";0;0;0;0;in;1720440353210150912;1747816218474487965;KemperSept81900;https://twitter.com/KemperSept81900/status/1747816218474487965",,,,,,,,,
"Thu Jan 18 03:00:33 +0000 2024;1747816218210324540;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1720440698904727553;1747816218210324540;FionPickfo96868;https://twitter.com/FionPickfo96868/status/1747816218210324540",,,,,,,,,
"Thu Jan 18 03:00:33 +0000 2024;1747816216712864080;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/GSiOdAyNxv"";0;0;0;0;in;1737759033040273408;1747816216712864080;ErinOdom145358;https://twitter.com/ErinOdom145358/status/1747816216712864080",,,,,,,,
"Thu Jan 18 03:00:33 +0000 2024;1747816216155099378;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/tGhnJyshuc"";0;0;0;0;in;1737767863136497665;1747816216155099378;NadiaReyno30724;https://twitter.com/NadiaReyno30724/status/1747816216155099378",,,,,,,,,
"Thu Jan 18 03:00:33 +0000 2024;1747816215802728489;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/7G15OkshJz"";0;0;0;0;in;1737759337831862272;1747816215802728489;RickyLarso61028;https://twitter.com/RickyLarso61028/status/1747816215802728489",,,,,,,,
"Thu Jan 18 03:00:32 +0000 2024;1747816213055422641;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/o3f3G7Ks4H"";0;0;0;0;in;1720440620953620480;1747816213055422641;gioia97867;https://twitter.com/gioia97867/status/1747816213055422641",,,,,,,,
"Thu Jan 18 03:00:32 +0000 2024;1747816212648620156;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/vco4MRQCDF"";0;0;0;0;in;1721045400533057536;1747816212648620156;DomenicWal76429;https://twitter.com/DomenicWal76429/status/1747816212648620156",,,,,,,,,
"Thu Jan 18 03:00:31 +0000 2024;1747816207078568049;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/lMG7NBangm"";0;0;0;0;in;1721045385580290049;1747816207078568049;PickfordRa14978;https://twitter.com/PickfordRa14978/status/1747816207078568049",,,,,,,,
"Thu Jan 18 03:00:31 +0000 2024;1747816206017454328;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/lV8jcrVgIc"";0;0;0;0;in;1720440950181224448;1747816206017454328;IngeborgL99539;https://twitter.com/IngeborgL99539/status/1747816206017454328",,,,,,,,,
"Thu Jan 18 03:00:30 +0000 2024;1747816202808758640;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/XbDj4DVwST"";0;0;0;0;in;1720440586061115392;1747816202808758640;BandungDav52822;https://twitter.com/BandungDav52822/status/1747816202808758640",,,,,,,,
"Thu Jan 18 03:00:30 +0000 2024;1747816202653630526;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1720440435154329600;1747816202653630526;ClaypoolP75688;https://twitter.com/ClaypoolP75688/status/1747816202653630526",,,,,,,,,
"Thu Jan 18 03:00:05 +0000 2024;1747816096974159877;""@tvOneNews 100% aja poll in dah", biar ganjar anies gk dapat apa. sesekali target jantung tiiit DING!  gak ke PRABOWO aja propagandanya. biar TAU dinginnya ICU dan RSnya penuh o/ tukang gorengan propaganda milik satu dan tiga, kayain DOKTER jantung sesekali," #wkwkwkwk   DR URUS Sby bagus 👍"";0;0;0;0;in;1323535513760882688;1747548340848587262;SR2zp;https://twitter.com/SR2zp/status/1747816096974159877",,,,,,
"Thu Jan 18 03:00:04 +0000 2024;1747816095543693622;""RUANG TEMU | VIDEO REPLAY Ganjar", Prabowo," dan Anies Bisa Apa untuk Atasi Polusi? https://t.co/ZP8zu4i7o0  #jakarta #jokowi #aniesbaswedan #polusiudara #udarabersih #tvtempo https://t.co/LWNHdcsh4A"";0;0;0;0;in;3179542928;1747816095543693622;TVTempoChannel;https://twitter.com/TVTempoChannel/status/1747816095543693622",,,,,,,
"Thu Jan 18 02:57:46 +0000 2024;1747815514729328838;""@2014Adisetyadi @ShamsiAli2 Figur Anies kuat? Nyatanya dia ga berkutik ketika disuruh SP ngganti cawapres dr AHY ke Imin. Artinya apa? SP cm memanfaatkan dia", Krn SP bs nekan dia. Klo Prabowo g bs  SP tekan," Ganjar udh ditekan banteng. Klo aja dia ga mau ditekan SP mngkin gw pilih dia. Btw dia emg pluralis."";0;0;0;0;in;1294475257479229442;1747234384216772953;basingbae005;https://twitter.com/basingbae005/status/1747815514729328838",,,,,,,
"Thu Jan 18 02:55:13 +0000 2024;1747814875483553995;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/CDBJGv3XYz"";0;0;0;0;in;1737767726477635584;1747814875483553995;BushFisher71720;https://twitter.com/BushFisher71720/status/1747814875483553995",,,,,,,,
"Thu Jan 18 02:55:13 +0000 2024;1747814875466777042;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1737759033040273408;1747814875466777042;ErinOdom145358;https://twitter.com/ErinOdom145358/status/1747814875466777042",,,,,,,,,
"Thu Jan 18 02:55:12 +0000 2024;1747814869519171841;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/GTC84uKBiV"";0;0;0;0;in;1721045396259033088;1747814869519171841;RoughBin22432;https://twitter.com/RoughBin22432/status/1747814869519171841",,,,,,,,
"Thu Jan 18 02:55:12 +0000 2024;1747814869120774252;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1720440586061115392;1747814869120774252;BandungDav52822;https://twitter.com/BandungDav52822/status/1747814869120774252",,,,,,,,,
"Thu Jan 18 02:55:12 +0000 2024;1747814868936220735;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/oSShDK1oJM"";0;0;0;0;in;1720440533158371328;1747814868936220735;ElanNishat82735;https://twitter.com/ElanNishat82735/status/1747814868936220735",,,,,,,,
"Thu Jan 18 02:55:12 +0000 2024;1747814868932063581;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/D40Qpk7Ukj"";0;0;0;0;in;1720440435154329600;1747814868932063581;ClaypoolP75688;https://twitter.com/ClaypoolP75688/status/1747814868932063581",,,,,,,,,
"Thu Jan 18 02:55:12 +0000 2024;1747814868747469014;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1720440620953620480;1747814868747469014;gioia97867;https://twitter.com/gioia97867/status/1747814868747469014",,,,,,,,,
"Thu Jan 18 02:55:12 +0000 2024;1747814868722311299;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/jDBJEAAoI5"";0;0;0;0;in;1720440698904727553;1747814868722311299;FionPickfo96868;https://twitter.com/FionPickfo96868/status/1747814868722311299",,,,,,,,,
"Thu Jan 18 02:55:12 +0000 2024;1747814868701327523;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/SKI1Jp1axi"";0;0;0;0;in;1720440822640852992;1747814868701327523;AbarcaCasc46274;https://twitter.com/AbarcaCasc46274/status/1747814868701327523",,,,,,,,
"Thu Jan 18 02:54:03 +0000 2024;1747814582029262993;""Mereka yang pernah jadi temen gue terus milih prabowo just because dia gemoy dan kasian. Sama mereka yang benci anies dan pro ahok tapi milih prabowo"," KAN BISA MILIH GANJAR! Gue udah tau templatenya mau ngomong apa hahahaha."";0;0;0;0;in;250495354;1747814582029262993;helmfulfes;https://twitter.com/helmfulfes/status/1747814582029262993",,,,,,,,
"Thu Jan 18 02:51:19 +0000 2024;1747813891382632755;""@NarasiNewsroom Anies: hayo lo wo mau kemana lu", gw salamin lu sekarang  Prabowo: iya iya," salaman dah ayo dah Ganjar: nah gitu dong"";0;0;0;0;in;91798305;1747791221735719103;rezzapahlevic;https://twitter.com/rezzapahlevic/status/1747813891382632755",,,,,,,
"Thu Jan 18 02:50:13 +0000 2024;1747813615900516548;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/WfpgEequ5q"";0;0;0;0;in;1737759033040273408;1747813615900516548;ErinOdom145358;https://twitter.com/ErinOdom145358/status/1747813615900516548",,,,,,,,,
"Thu Jan 18 02:50:13 +0000 2024;1747813615795580962;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/UZ1GYkxbh3"";0;0;0;0;in;1724788083265314816;1747813615795580962;bawerman68390;https://twitter.com/bawerman68390/status/1747813615795580962",,,,,,,,,
"Thu Jan 18 02:50:13 +0000 2024;1747813615774716033;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/AjuJy0MXUm"";0;0;0;0;in;1724788006874382336;1747813615774716033;mitchell_j70489;https://twitter.com/mitchell_j70489/status/1747813615774716033",,,,,,,,,
"Thu Jan 18 02:50:13 +0000 2024;1747813615757922641;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/zDBji9v4oI"";0;0;0;0;in;1724786568525922304;1747813615757922641;LElmers5621;https://twitter.com/LElmers5621/status/1747813615757922641",,,,,,,,
"Thu Jan 18 02:50:13 +0000 2024;1747813615715979734;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1737767726477635584;1747813615715979734;BushFisher71720;https://twitter.com/BushFisher71720/status/1747813615715979734",,,,,,,,,
"Thu Jan 18 02:50:13 +0000 2024;1747813615250399710;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/4uCjXzaFea"";0;0;0;0;in;1737764421257072640;1747813615250399710;LillyGordo64327;https://twitter.com/LillyGordo64327/status/1747813615250399710",,,,,,,,
"Thu Jan 18 02:50:12 +0000 2024;1747813610095595574;""Lebih asik pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/Ia9lw8ykQv"";0;0;0;0;in;1721045402344968192;1747813610095595574;chaffey32135;https://twitter.com/chaffey32135/status/1747813610095595574",,,,,,,,,
"Thu Jan 18 02:50:12 +0000 2024;1747813609793552497;""Anies Baswedan dan Prabowo punya wawasan"," tapi Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/bXE8cVnHpv"";0;0;0;0;in;1721045393373327360;1747813609793552497;CorneBali52614;https://twitter.com/CorneBali52614/status/1747813609793552497",,,,,,,,
"Thu Jan 18 02:50:11 +0000 2024;1747813609592201564;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/etj8E7sxlw"";0;0;0;0;in;1720440586061115392;1747813609592201564;BandungDav52822;https://twitter.com/BandungDav52822/status/1747813609592201564",,,,,,,,,
"Thu Jan 18 02:50:11 +0000 2024;1747813609349009767;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1720440533158371328;1747813609349009767;ElanNishat82735;https://twitter.com/ElanNishat82735/status/1747813609349009767",,,,,,,,,
"Thu Jan 18 02:50:11 +0000 2024;1747813609277641080;""Anies Baswedan dan Prabowo mungkin terkenal"," tapi Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/y758RzTAnS"";0;0;0;0;in;1721045394539364352;1747813609277641080;KobusParro23354;https://twitter.com/KobusParro23354/status/1747813609277641080",,,,,,,,
"Thu Jan 18 02:50:11 +0000 2024;1747813608958955557;""Lebih keren pilih Ganjar Pranowo daripada Prabowo dan Anies Baswedan. Dia peduli banget sama peningkatan kualitas pendidikan di Indo. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/4bY1ja04gR"";0;0;0;0;in;1720440620953620480;1747813608958955557;gioia97867;https://twitter.com/gioia97867/status/1747813608958955557",,,,,,,,,
"Thu Jan 18 02:50:11 +0000 2024;1747813608908607733;""Ganjar Pranowo lebih kekinian daripada Prabowo dan Anies Baswedan. Dia bener-bener bawa inovasi dan tahu gimana bikin Indo maju. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar"";0;0;0;0;in;1720440822640852992;1747813608908607733;AbarcaCasc46274;https://twitter.com/AbarcaCasc46274/status/1747813608908607733",,,,,,,,,
